model,store,product,horizon,smape,mase,rmse,rmsle
ARIMA_DAILY,S001,P0002,28,29.3951,0.671,34.3104,0.4238
ARIMA_DAILY,S001,P0003,28,33.9871,0.6899,46.0429,0.5312
ARIMA_DAILY,S001,P0004,28,41.5087,0.8297,36.9458,0.7163
ARIMA_DAILY,S001,P0005,28,34.7992,0.6734,39.9331,0.4241
ARIMA_DAILY,S001,P0006,28,45.5755,0.7029,42.7272,0.905
ARIMA_DAILY,S001,P0007,28,41.4527,0.7681,53.4494,0.6168
ARIMA_DAILY,S001,P0008,28,32.7882,0.7269,30.5028,0.4255
ARIMA_DAILY,S001,P0009,28,33.2353,0.8875,47.4433,0.4336
ARIMA_DAILY,S001,P0010,28,35.277,0.7607,30.4053,0.4695
ARIMA_DAILY,S001,P0011,28,37.7411,0.7457,31.2054,0.5119
ARIMA_DAILY,S001,P0012,28,36.4659,0.7018,43.1191,0.5425
ARIMA_DAILY,S001,P0013,28,42.9053,0.7775,32.5735,0.5884
ARIMA_DAILY,S001,P0014,28,36.7959,0.6813,41.8059,0.5633
ARIMA_DAILY,S001,P0015,28,38.6479,0.7154,33.0021,0.5729
ARIMA_DAILY,S001,P0016,28,37.2143,0.6034,43.4724,0.7022
ARIMA_DAILY,S001,P0017,28,42.9877,0.7886,34.0277,0.71
ARIMA_DAILY,S001,P0018,28,32.7229,0.7257,36.551,0.4277
ARIMA_DAILY,S001,P0019,28,41.1593,0.8455,29.3057,0.5669
ARIMA_DAILY,S001,P0020,28,41.946,0.722,29.8192,0.5854
ARIMA_DAILY,S002,P0001,28,41.5816,0.7636,50.3814,0.5772
ARIMA_DAILY,S002,P0002,28,44.6643,0.7745,40.603,0.6308
ARIMA_DAILY,S002,P0003,28,39.1249,0.6758,40.8559,0.6094
ARIMA_DAILY,S002,P0004,28,32.546,0.6365,40.4369,0.4148
ARIMA_DAILY,S002,P0005,28,37.5662,0.7658,38.4878,0.5088
ARIMA_DAILY,S002,P0006,28,29.3414,0.7481,33.5088,0.418
ARIMA_DAILY,S002,P0007,28,46.7399,0.829,41.9195,0.7013
ARIMA_DAILY,S002,P0008,28,30.883,0.6672,34.7192,0.428
ARIMA_DAILY,S002,P0009,28,34.7747,0.6932,41.4162,0.4587
ARIMA_DAILY,S002,P0010,28,27.9177,0.6908,35.0946,0.3465
ARIMA_DAILY,S002,P0011,28,41.9379,0.7153,46.6111,0.8706
ARIMA_DAILY,S002,P0012,28,34.5375,0.6868,35.4817,0.4632
ARIMA_DAILY,S002,P0013,28,39.2513,0.6423,43.3355,0.6772
ARIMA_DAILY,S002,P0014,28,43.2889,0.8274,42.312,0.8037
ARIMA_DAILY,S002,P0015,28,35.9428,0.7421,44.0502,0.8257
ARIMA_DAILY,S002,P0016,28,36.5324,0.7969,42.7088,0.6478
ARIMA_DAILY,S002,P0017,28,47.6281,0.7343,40.9128,0.8006
ARIMA_DAILY,S002,P0018,28,30.2848,0.7645,30.2215,0.4181
ARIMA_DAILY,S002,P0019,28,33.7749,0.6741,38.677,0.661
ARIMA_DAILY,S002,P0020,28,39.8687,0.7737,29.7917,0.4914
ARIMA_DAILY,S003,P0001,28,49.6775,0.8662,44.076,0.9606
ARIMA_DAILY,S003,P0002,28,41.5856,0.7381,47.3827,0.7481
ARIMA_DAILY,S003,P0003,28,33.9619,0.779,35.7543,0.5087
ARIMA_DAILY,S003,P0004,28,41.0288,0.8233,52.2304,0.7536
ARIMA_DAILY,S003,P0005,28,47.009,0.7807,42.9589,0.8389
ARIMA_DAILY,S003,P0006,28,41.4264,0.8287,35.6166,0.6411
ARIMA_DAILY,S003,P0007,28,32.9971,0.6282,44.2799,0.4918
ARIMA_DAILY,S003,P0008,28,30.5246,0.7189,38.9446,0.3671
ARIMA_DAILY,S003,P0009,28,34.4632,0.8222,38.7979,0.452
ARIMA_DAILY,S003,P0010,28,31.1096,0.6774,34.7568,0.5067
ARIMA_DAILY,S003,P0011,28,43.4058,0.8142,42.4026,0.9612
ARIMA_DAILY,S003,P0012,28,40.5284,0.8133,32.3253,0.6689
ARIMA_DAILY,S003,P0013,28,37.8583,0.6425,42.706,0.886
ARIMA_DAILY,S003,P0014,28,35.5578,0.7925,46.0656,0.4421
ARIMA_DAILY,S003,P0015,28,38.6824,0.6341,44.167,0.7937
ARIMA_DAILY,S003,P0016,28,35.2822,0.6921,42.3974,0.4819
ARIMA_DAILY,S003,P0017,28,42.6002,0.8259,32.1204,0.7316
ARIMA_DAILY,S003,P0018,28,39.7776,0.7985,31.0088,0.5226
ARIMA_DAILY,S003,P0019,28,25.0409,0.5692,28.6201,0.3562
ARIMA_DAILY,S003,P0020,28,32.7453,0.7879,50.7874,0.425
ARIMA_DAILY,S004,P0001,28,38.5458,0.7223,48.2185,0.8377
ARIMA_DAILY,S004,P0002,28,41.8273,0.6747,44.218,0.7975
ARIMA_DAILY,S004,P0003,28,43.0211,0.8953,40.4698,0.609
ARIMA_DAILY,S004,P0004,28,38.3409,0.7183,48.4075,0.7533
ARIMA_DAILY,S004,P0005,28,31.8889,0.7829,33.9139,0.4157
ARIMA_DAILY,S004,P0006,28,34.8059,0.6069,38.7175,0.4757
ARIMA_DAILY,S004,P0007,28,40.5369,0.7964,51.5907,0.566
ARIMA_DAILY,S004,P0008,28,39.6479,0.8606,27.7515,0.5424
ARIMA_DAILY,S004,P0009,28,35.5843,0.7089,40.5672,0.8162
ARIMA_DAILY,S004,P0010,28,41.4579,0.7633,47.92,0.6213
ARIMA_DAILY,S004,P0011,28,36.0504,0.8132,51.7862,0.5043
ARIMA_DAILY,S004,P0012,28,34.5767,0.9065,36.2457,0.425
ARIMA_DAILY,S004,P0013,28,39.5008,0.7126,46.0078,0.6807
ARIMA_DAILY,S004,P0014,28,39.9613,0.7254,33.1731,0.5454
ARIMA_DAILY,S004,P0015,28,40.1718,0.711,30.2489,0.5355
ARIMA_DAILY,S004,P0016,28,43.0872,0.803,32.0908,0.7113
ARIMA_DAILY,S004,P0017,28,29.0936,0.71,34.1152,0.3963
ARIMA_DAILY,S004,P0018,28,33.963,0.6623,23.9489,0.4887
ARIMA_DAILY,S004,P0019,28,29.9089,0.757,36.4965,0.4215
ARIMA_DAILY,S004,P0020,28,41.1916,0.7558,31.1382,0.7156
ARIMA_DAILY,S005,P0001,28,37.5625,0.6585,42.0839,0.7755
ARIMA_DAILY,S005,P0002,28,38.0304,0.808,40.0112,0.4787
ARIMA_DAILY,S005,P0003,28,43.1785,0.8073,37.2823,0.6909
ARIMA_DAILY,S005,P0004,28,33.2343,0.7609,39.5773,0.4697
ARIMA_DAILY,S005,P0005,28,36.9833,0.7121,41.7723,0.838
ARIMA_DAILY,S005,P0006,28,36.9187,0.7305,49.0301,0.6987
ARIMA_DAILY,S005,P0007,28,36.4491,0.7092,45.5902,0.5072
ARIMA_DAILY,S005,P0008,28,30.1535,0.6453,33.5377,0.4019
ARIMA_DAILY,S005,P0009,28,37.924,0.7401,46.3606,0.8444
ARIMA_DAILY,S005,P0010,28,36.7003,0.6864,46.1445,0.4909
ARIMA_DAILY,S005,P0011,28,42.9603,0.8823,43.5386,0.7636
ARIMA_DAILY,S005,P0012,28,39.1855,0.8706,35.6953,0.5061
ARIMA_DAILY,S005,P0013,28,38.1667,0.6953,45.4499,0.5128
ARIMA_DAILY,S005,P0014,28,38.1699,0.7477,31.1707,0.6648
ARIMA_DAILY,S005,P0015,28,37.0703,0.6619,41.3063,0.6998
ARIMA_DAILY,S005,P0016,28,48.5055,0.788,41.5995,0.8524
ARIMA_DAILY,S005,P0017,28,45.36,0.8344,38.9065,0.7137
ARIMA_DAILY,S005,P0018,28,29.4621,0.6594,34.0306,0.3668
ARIMA_DAILY,S005,P0019,28,42.8446,0.8334,32.7448,0.5499
ARIMA_DAILY,S005,P0020,28,35.0644,0.6372,27.5008,0.5436
